16.898401260375977,0.46264228224754333,-15.892085075378418
16.906322479248047,0.4615297019481659,-15.802074432373047
16.914196014404297,0.4604264795780182,-15.712483406066895
16.922035217285156,0.4593329429626465,-15.623322486877441
16.929841995239258,0.4582490622997284,-15.534589767456055
16.93760108947754,0.4571742117404938,-15.44626235961914
16.945322036743164,0.45610862970352173,-15.358345031738281
17.00294303894043,0.45639267563819885,-15.315815925598145
17.119686126708984,0.45826202630996704,-15.326098442077637
17.237451553344727,0.4601527154445648,-15.336519241333008
17.355989456176758,0.46205800771713257,-15.346846580505371
17.475723266601562,0.46398910880088806,-15.357442855834961
17.596338272094727,0.46593746542930603,-15.368019104003906
17.718143463134766,0.4679112136363983,-15.378832817077637
17.756528854370117,0.46768176555633545,-15.316887855529785
17.407466888427734,0.4572799503803253,-14.92288589477539
17.08649444580078,0.447672963142395,-14.557019233703613
17.02803611755371,0.44498032331466675,-14.417289733886719
17.03536605834961,0.4440206289291382,-14.333998680114746
17.04265594482422,0.4430689513683319,-14.251057624816895
17.049915313720703,0.442125529050827,-14.16847038269043
17.05712890625,0.44118982553482056,-14.086220741271973
17.064334869384766,0.4402628540992737,-14.004338264465332
17.07149887084961,0.43934354186058044,-13.922786712646484
17.078630447387695,0.4384321868419647,-13.841573715209961
17.085739135742188,0.4375288188457489,-13.760701179504395
17.593992233276367,0.44943568110466003,-14.08127212524414
18.39999008178711,0.4688756763935089,-14.633964538574219
18.45431900024414,0.469117671251297,-14.584969520568848
18.508769989013672,0.4693659842014313,-14.53597354888916
18.56321144104004,0.46961721777915955,-14.486871719360352
18.617698669433594,0.46987292170524597,-14.437708854675293
18.67241668701172,0.4701375365257263,-14.38862133026123
18.727140426635742,0.4704055190086365,-14.339436531066895
18.781898498535156,0.4706774950027466,-14.290172576904297
18.836652755737305,0.470952570438385,-14.240800857543945
18.891653060913086,0.4712368845939636,-14.191505432128906
18.946672439575195,0.47152480483055115,-14.142115592956543
19.001544952392578,0.4718122184276581,-14.092506408691406
19.05670166015625,0.47210973501205444,-14.042994499206543
19.11179542541504,0.47240886092185974,-13.99332332611084
3.4972028732299805,0.08058513700962067,2.0238823890686035
3.4874439239501953,0.08050357550382614,2.0325429439544678
3.477715015411377,0.08042317628860474,2.041192054748535
3.4679791927337646,0.0803430825471878,2.0498085021972656
3.4582722187042236,0.0802641287446022,2.058413505554199
3.4485931396484375,0.08018628507852554,2.067007064819336
3.438936233520508,0.08010943233966827,2.0755863189697266
3.4292831420898438,0.08003313839435577,2.0841403007507324
3.4196813106536865,0.07995850592851639,2.092698097229004
3.4100494384765625,0.0798836499452591,2.101210832595825
3.4004769325256348,0.07981065660715103,2.1097333431243896
3.390899896621704,0.07973803579807281,2.1182265281677246
3.381351947784424,0.07966656237840652,2.126711845397949
3.371805191040039,0.07959560304880142,2.135172128677368
